name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_7-05,gauss,multilevel_tresholding,2,12,38.177,37.09521,-2.83362,0.96308,0.96581,0.28347,0.99734,0.99528,-0.20655,2.6282,4.72818,79.90183,0.983319997787476,0.980700016021729,-0.266440004110336
Case_7-06,gauss,multilevel_tresholding,0.4,2,38.12174,37.15383,-2.539,0.96402,0.96302,-0.10373,0.99802,0.9971,-0.09218,2.72963,2.75877,1.06754,0.983219981193542,0.983030021190643,-0.0193199999630451
Case_7-06,gauss,multilevel_tresholding,0.7,4,38.12174,35.78753,-6.12304,0.96402,0.96436,0.03527,0.99802,0.99531,-0.27154,2.72963,2.612,-4.30938,0.983219981193542,0.985270023345947,0.208499997854233
Case_7-06,gauss,multilevel_tresholding,1.1,6,38.12174,36.58479,-4.03169,0.96402,0.96673,0.28111,0.99802,0.99621,-0.18136,2.72963,2.76926,1.45185,0.983219981193542,0.985679984092712,0.250200003385544
Case_7-06,gauss,multilevel_tresholding,1.4,8,38.12174,37.09151,-2.70247,0.96402,0.96737,0.3475,0.99802,0.9967,-0.13226,2.72963,3.15841,15.70836,0.983219981193542,0.984740018844604,0.154599994421005
Case_7-06,gauss,multilevel_tresholding,1.7,10,38.12174,37.28556,-2.19345,0.96402,0.967,0.30912,0.99802,0.99681,-0.12124,2.72963,3.86706,41.66975,0.983219981193542,0.983139991760254,-0.00813999958336353
Case_7-06,gauss,multilevel_tresholding,2,12,38.12174,36.78645,-3.5027,0.96402,0.96558,0.16182,0.99802,0.99619,-0.18336,2.72963,4.8838,78.91802,0.983219981193542,0.980350017547607,-0.291889995336533
Case_7-07,gauss,multilevel_tresholding,0.4,2,38.31823,38.17252,-0.38026,0.96718,0.96722,0.00414,0.99829,0.99816,-0.01302,2.43771,2.3872,-2.07203,0.986540019512177,0.986590027809143,0.00506999995559454
Case_7-07,gauss,multilevel_tresholding,0.7,4,38.31823,38.17516,-0.37337,0.96718,0.96941,0.23057,0.99829,0.99806,-0.02304,2.43771,2.07727,-14.78601,0.986540019512177,0.988730013370514,0.221990004181862
Case_7-07,gauss,multilevel_tresholding,1.1,6,38.31823,38.47946,0.42077,0.96718,0.97032,0.32466,0.99829,0.99819,-0.01002,2.43771,2.22445,-8.74837,0.986540019512177,0.988669991493225,0.215900003910065
Case_7-07,gauss,multilevel_tresholding,1.4,8,38.31823,38.37688,0.15306,0.96718,0.97029,0.32155,0.99829,0.99803,-0.02604,2.43771,2.61788,7.39095,0.986540019512177,0.988009989261627,0.149000003933907
Case_7-07,gauss,multilevel_tresholding,1.7,10,38.31823,37.97498,-0.89579,0.96718,0.96986,0.27709,0.99829,0.99764,-0.06511,2.43771,3.28359,34.69978,0.986540019512177,0.987079977989197,0.0547300018370152
Case_7-07,gauss,multilevel_tresholding,2,12,38.31823,37.33924,-2.55489,0.96718,0.96889,0.1768,0.99829,0.997,-0.12922,2.43771,4.2053,72.51027,0.986540019512177,0.985099971294403,-0.14597000181675
Case_7-08,gauss,multilevel_tresholding,0.4,2,38.10541,37.43321,-1.76405,0.96099,0.96065,-0.03538,0.99728,0.99646,-0.08222,2.87661,2.8751,-0.05249,0.982179999351501,0.982230007648468,0.00509000010788441
Case_7-08,gauss,multilevel_tresholding,0.7,4,38.10541,36.11627,-5.2201,0.96099,0.96358,0.26951,0.99728,0.99431,-0.29781,2.87661,2.65321,-7.76609,0.982179999351501,0.984839975833893,0.270819991827011
Case_7-08,gauss,multilevel_tresholding,1.1,6,38.10541,36.02486,-5.45999,0.96099,0.96532,0.45058,0.99728,0.99398,-0.3309,2.87661,2.83231,-1.54001,0.982179999351501,0.984929978847504,0.279989987611771
Case_7-08,gauss,multilevel_tresholding,1.4,8,38.10541,36.53193,-4.12928,0.96099,0.96573,0.49324,0.99728,0.99468,-0.26071,2.87661,3.24208,12.70489,0.982179999351501,0.983959972858429,0.181229993700981
Case_7-08,gauss,multilevel_tresholding,1.7,10,38.10541,36.92957,-3.08576,0.96099,0.9652,0.43809,0.99728,0.99517,-0.21158,2.87661,3.9354,36.80687,0.982179999351501,0.982100009918213,-0.00813999958336353
Case_7-08,gauss,multilevel_tresholding,2,12,38.10541,36.99287,-2.91964,0.96099,0.96377,0.28929,0.99728,0.9952,-0.20857,2.87661,4.89896,70.30324,0.982179999351501,0.979030013084412,-0.320710003376007
Case_7-09,gauss,multilevel_tresholding,0.4,2,37.24714,36.85113,-1.0632,0.96609,0.96599,-0.01035,0.99763,0.99719,-0.0441,3.22016,3.1771,-1.3372,0.982720017433167,0.982869982719421,0.015259999781847
Case_7-09,gauss,multilevel_tresholding,0.7,4,37.24714,36.18396,-2.85439,0.96609,0.96888,0.28879,0.99763,0.9962,-0.14334,3.22016,2.77294,-13.88813,0.982720017433167,0.985570013523102,0.290010005235672
Case_7-09,gauss,multilevel_tresholding,1.1,6,37.24714,36.72801,-1.39374,0.96609,0.9709,0.49788,0.99763,0.99667,-0.09623,3.22016,2.95306,-8.29462,0.982720017433167,0.985480010509491,0.280849993228912
Case_7-09,gauss,multilevel_tresholding,1.4,8,37.24714,36.95426,-0.78632,0.96609,0.97111,0.51962,0.99763,0.9968,-0.0832,3.22016,3.47324,7.85924,0.982720017433167,0.983980000019073,0.128209993243217
Case_7-09,gauss,multilevel_tresholding,1.7,10,37.24714,36.81341,-1.16447,0.96609,0.97035,0.44095,0.99763,0.9965,-0.11327,3.22016,4.35184,35.1436,0.982720017433167,0.981169998645782,-0.157729998230934
Case_7-09,gauss,multilevel_tresholding,2,12,37.24714,36.34228,-2.42934,0.96609,0.96886,0.28672,0.99763,0.99581,-0.18243,3.22016,5.53959,72.02841,0.982720017433167,0.976999998092651,-0.582059979438782
Case_7-10,gauss,multilevel_tresholding,0.4,2,38.04007,37.76245,-0.72981,0.94105,0.94127,0.02338,0.99664,0.99624,-0.04013,3.01892,2.98958,-0.97187,0.977639973163605,0.977819979190826,0.0184099990874529
Case_7-10,gauss,multilevel_tresholding,0.7,4,38.04007,37.14376,-2.35623,0.94105,0.94675,0.60571,0.99664,0.99515,-0.1495,3.01892,2.64226,-12.47665,0.977639973163605,0.981519997119904,0.396880000829697
Case_7-10,gauss,multilevel_tresholding,1.1,6,38.04007,37.17513,-2.27376,0.94105,0.94874,0.81717,0.99664,0.99502,-0.16255,3.01892,2.72025,-9.89327,0.977639973163605,0.982100009918213,0.456200003623962
Case_7-10,gauss,multilevel_tresholding,1.4,8,38.04007,37.37381,-1.75147,0.94105,0.94871,0.81398,0.99664,0.99523,-0.14148,3.01892,3.00173,-0.56941,0.977639973163605,0.981400012969971,0.384600013494492
Case_7-10,gauss,multilevel_tresholding,1.7,10,38.04007,37.55686,-1.27027,0.94105,0.94757,0.69284,0.99664,0.99538,-0.12642,3.01892,3.5165,16.48205,0.977639973163605,0.979420006275177,0.182070001959801
Case_7-10,gauss,multilevel_tresholding,2,12,38.04007,37.32731,-1.87371,0.94105,0.9455,0.47288,0.99664,0.99492,-0.17258,3.01892,4.21479,39.61251,0.977639973163605,0.976170003414154,-0.150360003113747
Case_7-12,gauss,multilevel_tresholding,0.4,2,37.29741,36.96931,-0.87969,0.95993,0.95991,-0.00208,0.99779,0.99744,-0.03508,3.23925,3.17368,-2.02423,0.980799973011017,0.980939984321594,0.0142799997702241
Case_7-12,gauss,multilevel_tresholding,0.7,4,37.29741,36.83133,-1.24963,0.95993,0.96387,0.41045,0.99779,0.99716,-0.06314,3.23925,2.75945,-14.81207,0.980799973011017,0.984189987182617,0.345640003681183
Case_7-12,gauss,multilevel_tresholding,1.1,6,37.29741,37.02432,-0.7322,0.95993,0.96533,0.56254,0.99779,0.99724,-0.05512,3.23925,2.93821,-9.29351,0.980799973011017,0.984380006790161,0.365009993314743
Case_7-12,gauss,multilevel_tresholding,1.4,8,37.29741,36.96059,-0.90307,0.95993,0.96499,0.52712,0.99779,0.99708,-0.07116,3.23925,3.45539,6.67253,0.980799973011017,0.983129978179932,0.237560003995895
Case_7-12,gauss,multilevel_tresholding,1.7,10,37.29741,36.64464,-1.75018,0.95993,0.96362,0.3844,0.99779,0.99663,-0.11626,3.23925,4.36431,34.73211,0.980799973011017,0.980579972267151,-0.0224300008267164
Case_7-12,gauss,multilevel_tresholding,2,12,37.29741,36.10211,-3.20478,0.95993,0.9615,0.16355,0.99779,0.99588,-0.19142,3.23925,5.62149,73.54295,0.980799973011017,0.976580023765564,-0.430260002613068
Case_8-01,gauss,multilevel_tresholding,0.4,2,35.32156,34.80533,-1.46152,0.93767,0.93779,0.0128,0.99765,0.99696,-0.06916,4.53013,4.45472,-1.66463,0.98633998632431,0.986500024795532,0.0162300001829863
Case_8-01,gauss,multilevel_tresholding,0.7,4,35.32156,33.22918,-5.9238,0.93767,0.94244,0.50871,0.99765,0.99413,-0.35283,4.53013,4.17265,-7.89116,0.98633998632431,0.987789988517761,0.147009998559952
Case_8-01,gauss,multilevel_tresholding,1.1,6,35.32156,33.38568,-5.48073,0.93767,0.94522,0.80519,0.99765,0.99404,-0.36185,4.53013,5.20835,14.97131,0.98633998632431,0.986050009727478,-0.0294000003486872
Case_8-01,gauss,multilevel_tresholding,1.4,8,35.32156,33.76731,-4.40029,0.93767,0.94424,0.70067,0.99765,0.99445,-0.32075,4.53013,7.07021,56.0708,0.98633998632431,0.982230007648468,-0.416689991950989
Case_8-01,gauss,multilevel_tresholding,1.7,10,35.32156,33.88907,-4.05557,0.93767,0.9405,0.30181,0.99765,0.99441,-0.32476,4.53013,9.79399,116.19667,0.98633998632431,0.975939989089966,-1.0543999671936
Case_8-01,gauss,multilevel_tresholding,2,12,35.32156,33.36018,-5.55293,0.93767,0.93448,-0.3402,0.99765,0.99332,-0.43402,4.53013,13.09936,189.1608,0.98633998632431,0.96739000082016,-1.92123997211456
Case_8-02,gauss,multilevel_tresholding,0.4,2,35.86394,35.38083,-1.34706,0.93997,0.94,0.00319,0.99787,0.99729,-0.05812,4.04966,3.98003,-1.7194,0.98496001958847,0.985090017318726,0.0131999999284744
Case_8-02,gauss,multilevel_tresholding,0.7,4,35.86394,34.26273,-4.46468,0.93997,0.94509,0.5447,0.99787,0.99546,-0.24151,4.04966,3.65583,-9.72501,0.98496001958847,0.987100005149841,0.217270001769066
Case_8-02,gauss,multilevel_tresholding,1.1,6,35.86394,34.71462,-3.20467,0.93997,0.94844,0.90109,0.99787,0.99579,-0.20844,4.04966,4.42559,9.283,0.98496001958847,0.986129999160767,0.118780001997948
Case_8-02,gauss,multilevel_tresholding,1.4,8,35.86394,35.03502,-2.31129,0.93997,0.94846,0.90322,0.99787,0.99597,-0.19041,4.04966,5.8587,44.6714,0.98496001958847,0.983449995517731,-0.153310000896454
Case_8-02,gauss,multilevel_tresholding,1.7,10,35.86394,34.91696,-2.64048,0.93997,0.94623,0.66598,0.99787,0.99558,-0.22949,4.04966,7.99424,97.40521,0.98496001958847,0.978739976882935,-0.631500005722046
Case_8-02,gauss,multilevel_tresholding,2,12,35.86394,34.27999,-4.41655,0.93997,0.94239,0.25746,0.99787,0.99446,-0.34173,4.04966,10.56638,160.92018,0.98496001958847,0.972230017185211,-1.29244005680084
Case_8-03,gauss,multilevel_tresholding,0.4,2,35.89696,35.49664,-1.11519,0.93818,0.93834,0.01705,0.99799,0.99752,-0.04709,3.85823,3.78518,-1.89336,0.98487001657486,0.985059976577759,0.0192900002002716
Case_8-03,gauss,multilevel_tresholding,0.7,4,35.89696,34.57874,-3.67223,0.93818,0.94442,0.66512,0.99799,0.99606,-0.19339,3.85823,3.3755,-12.5117,0.98487001657486,0.98743999004364,0.260949999094009
Case_8-03,gauss,multilevel_tresholding,1.1,6,35.89696,34.8809,-2.83049,0.93818,0.94851,1.10107,0.99799,0.99615,-0.18437,3.85823,3.92255,1.66709,0.98487001657486,0.987089991569519,0.225409999489784
Case_8-03,gauss,multilevel_tresholding,1.4,8,35.89696,35.37251,-1.46099,0.93818,0.94971,1.22898,0.99799,0.99652,-0.1473,3.85823,5.02082,30.13273,0.98487001657486,0.985140025615692,0.0274199992418289
Case_8-03,gauss,multilevel_tresholding,1.7,10,35.89696,35.37276,-1.46029,0.93818,0.94902,1.15543,0.99799,0.99628,-0.17134,3.85823,6.72484,74.29858,0.98487001657486,0.98141998052597,-0.350300014019012
Case_8-03,gauss,multilevel_tresholding,2,12,35.89696,34.95145,-2.63396,0.93818,0.94693,0.93266,0.99799,0.99555,-0.24449,3.85823,8.88844,130.37611,0.98487001657486,0.976180016994476,-0.882350027561188
Case_8-04,gauss,multilevel_tresholding,0.4,2,35.91961,35.44289,-1.32719,0.93935,0.93929,-0.00639,0.99768,0.99705,-0.06315,3.90948,3.84396,-1.67593,0.984809994697571,0.98496001958847,0.0152300000190735
Case_8-04,gauss,multilevel_tresholding,0.7,4,35.91961,34.42195,-4.16948,0.93935,0.94449,0.54719,0.99768,0.99528,-0.24056,3.90948,3.47292,-11.1667,0.984809994697571,0.987020015716553,0.224409997463226
Case_8-04,gauss,multilevel_tresholding,1.1,6,35.91961,34.81488,-3.07556,0.93935,0.94772,0.89104,0.99768,0.99553,-0.2155,3.90948,4.09141,4.65356,0.984809994697571,0.986150026321411,0.136069998145103
Case_8-04,gauss,multilevel_tresholding,1.4,8,35.91961,35.11907,-2.2287,0.93935,0.94774,0.89317,0.99768,0.99573,-0.19545,3.90948,5.34252,36.65551,0.984809994697571,0.983399987220764,-0.143179997801781
Case_8-04,gauss,multilevel_tresholding,1.7,10,35.91961,35.10887,-2.2571,0.93935,0.94568,0.67387,0.99768,0.99549,-0.21951,3.90948,7.30207,86.77855,0.984809994697571,0.978559970855713,-0.634639978408813
Case_8-04,gauss,multilevel_tresholding,2,12,35.91961,34.47278,-4.02797,0.93935,0.94179,0.25975,0.99768,0.99433,-0.33578,3.90948,9.81396,151.0298,0.984809994697571,0.971710026264191,-1.33019995689392
Case_9-01,gauss,multilevel_tresholding,0.4,2,32.78251,32.72469,-0.17637,0.9628,0.96363,0.08621,0.99645,0.99621,-0.02409,7.0774,6.59419,-6.82751,0.99124002456665,0.991580009460449,0.0342999994754791
Case_9-01,gauss,multilevel_tresholding,0.7,4,32.78251,32.88872,0.32398,0.9628,0.96797,0.53698,0.99645,0.99578,-0.06724,7.0774,5.85671,-17.24772,0.99124002456665,0.991940021514893,0.0706200003623962
Case_9-01,gauss,multilevel_tresholding,1.1,6,32.78251,32.87247,0.27441,0.9628,0.96759,0.49751,0.99645,0.99494,-0.15154,7.0774,8.91607,25.97946,0.99124002456665,0.987150013446808,-0.412620007991791
Case_9-01,gauss,multilevel_tresholding,1.4,8,32.78251,32.27963,-1.53399,0.9628,0.96345,0.06751,0.99645,0.99311,-0.33519,7.0774,13.70744,93.67903,0.99124002456665,0.979210019111633,-1.21362996101379
Case_9-01,gauss,multilevel_tresholding,1.7,10,32.78251,31.2476,-4.6821,0.9628,0.95654,-0.65019,0.99645,0.9899,-0.65733,7.0774,19.72471,178.69995,0.99124002456665,0.967519998550415,-2.39297008514404
Case_9-01,gauss,multilevel_tresholding,2,12,32.78251,30.15505,-8.01482,0.9628,0.94799,-1.53822,0.99645,0.98577,-1.0718,7.0774,25.88466,265.73685,0.99124002456665,0.952579975128174,-3.90017008781433
Case_9-02,gauss,multilevel_tresholding,0.4,2,33.53431,33.09995,-1.29527,0.94859,0.94879,0.02108,0.99647,0.99548,-0.09935,6.22524,5.96778,-4.13574,0.991580009460449,0.991680026054382,0.0100899999961257
Case_9-02,gauss,multilevel_tresholding,0.7,4,33.53431,32.60439,-2.77304,0.94859,0.95427,0.59878,0.99647,0.9936,-0.28802,6.22524,5.49991,-11.65144,0.991580009460449,0.992079973220825,0.0504200011491776
Case_9-02,gauss,multilevel_tresholding,1.1,6,33.53431,32.93194,-1.79628,0.94859,0.95597,0.778,0.99647,0.99355,-0.29303,6.22524,8.00806,28.63857,0.991580009460449,0.988789975643158,-0.281370013952255
Case_9-02,gauss,multilevel_tresholding,1.4,8,33.53431,32.80901,-2.16286,0.94859,0.95272,0.43538,0.99647,0.99271,-0.37733,6.22524,12.10154,94.39475,0.991580009460449,0.982810020446777,-0.884450018405914
Case_9-02,gauss,multilevel_tresholding,1.7,10,33.53431,32.03542,-4.46972,0.94859,0.94581,-0.29307,0.99647,0.99029,-0.62019,6.22524,17.3974,179.46553,0.991580009460449,0.973659992218018,-1.80721998214722
Case_9-02,gauss,multilevel_tresholding,2,12,33.53431,30.97042,-7.64557,0.94859,0.93641,-1.28401,0.99647,0.98654,-0.99652,6.22524,22.92387,268.24074,0.991580009460449,0.961640000343323,-3.01941990852356
Case_9-03,gauss,multilevel_tresholding,0.4,2,33.11156,32.62651,-1.4649,0.94377,0.94407,0.03179,0.99541,0.99408,-0.13361,7.36727,7.01202,-4.822,0.992169976234436,0.992250025272369,0.00807000044733286
Case_9-03,gauss,multilevel_tresholding,0.7,4,33.11156,31.6163,-4.51582,0.94377,0.94756,0.40158,0.99541,0.99036,-0.50733,7.36727,6.59599,-10.46901,0.992169976234436,0.991850018501282,-0.0322499983012676
Case_9-03,gauss,multilevel_tresholding,1.1,6,33.11156,31.8761,-3.7312,0.94377,0.94508,0.13881,0.99541,0.99042,-0.5013,7.36727,10.38719,40.99103,0.992169976234436,0.986980020999908,-0.523090004920959
Case_9-03,gauss,multilevel_tresholding,1.4,8,33.11156,31.5867,-4.60522,0.94377,0.93518,-0.91018,0.99541,0.98913,-0.6309,7.36727,16.35207,121.95562,0.992169976234436,0.978460013866425,-1.3818199634552
Case_9-03,gauss,multilevel_tresholding,1.7,10,33.11156,30.6092,-7.55736,0.94377,0.91915,-2.60869,0.99541,0.9853,-1.01566,7.36727,23.85849,223.84438,0.992169976234436,0.9653400182724,-2.7041699886322
Case_9-03,gauss,multilevel_tresholding,2,12,33.11156,29.42138,-11.14469,0.94377,0.89946,-4.695,0.99541,0.97946,-1.60235,7.36727,31.3611,325.68143,0.992169976234436,0.948170006275177,-4.43472003936768
Case_9-04,gauss,multilevel_tresholding,0.4,2,33.20139,32.77853,-1.27362,0.95883,0.95872,-0.01147,0.99397,0.99241,-0.15695,7.01279,6.66714,-4.92885,0.989549994468689,0.989669978618622,0.0121299996972084
Case_9-04,gauss,multilevel_tresholding,0.7,4,33.20139,32.30586,-2.69727,0.95883,0.96187,0.31705,0.99397,0.98965,-0.43462,7.01279,6.02819,-14.04006,0.989549994468689,0.989970028400421,0.0424499996006489
Case_9-04,gauss,multilevel_tresholding,1.1,6,33.20139,32.66102,-1.62755,0.95883,0.96168,0.29724,0.99397,0.98981,-0.41852,7.01279,8.57164,22.22867,0.989549994468689,0.985610008239746,-0.398160010576248
Case_9-04,gauss,multilevel_tresholding,1.4,8,33.20139,32.44849,-2.26768,0.95883,0.95669,-0.22319,0.99397,0.98837,-0.5634,7.01279,12.79505,82.45306,0.989549994468689,0.977829992771149,-1.18438005447388
Case_9-04,gauss,multilevel_tresholding,1.7,10,33.20139,31.63217,-4.72637,0.95883,0.94803,-1.12637,0.99397,0.98444,-0.95878,7.01279,18.34928,161.65449,0.989549994468689,0.966050028800964,-2.37480998039246
Case_9-04,gauss,multilevel_tresholding,2,12,33.20139,30.61058,-7.80332,0.95883,0.93726,-2.24962,0.99397,0.97872,-1.53425,7.01279,24.16714,244.6152,0.989549994468689,0.950860023498535,-3.90984988212585
Case_9-05,gauss,multilevel_tresholding,0.4,2,32.88647,32.46071,-1.29464,0.95386,0.95402,0.01677,0.99348,0.99185,-0.16407,7.80982,7.35114,-5.87312,0.991370022296906,0.991500020027161,0.0131099997088313
Case_9-05,gauss,multilevel_tresholding,0.7,4,32.88647,32.04371,-2.56263,0.95386,0.95753,0.38475,0.99348,0.9892,-0.43081,7.80982,6.78649,-13.10312,0.991370022296906,0.991129994392395,-0.024210000410676
Case_9-05,gauss,multilevel_tresholding,1.1,6,32.88647,32.36781,-1.57712,0.95386,0.95488,0.10693,0.99348,0.98943,-0.40766,7.80982,10.72226,37.29202,0.991370022296906,0.985220015048981,-0.620350003242493
Case_9-05,gauss,multilevel_tresholding,1.4,8,32.88647,31.77884,-3.36804,0.95386,0.94519,-0.90894,0.99348,0.98667,-0.68547,7.80982,16.87607,116.08782,0.991370022296906,0.975019991397858,-1.64924001693726
Case_9-05,gauss,multilevel_tresholding,1.7,10,32.88647,30.57095,-7.04095,0.95386,0.93019,-2.4815,0.99348,0.98043,-1.31356,7.80982,24.56198,214.50123,0.991370022296906,0.959760010242462,-3.1885199546814
Case_9-05,gauss,multilevel_tresholding,2,12,32.88647,29.34198,-10.77796,0.95386,0.91245,-4.34131,0.99348,0.97211,-2.15102,7.80982,32.10727,311.11408,0.991370022296906,0.940180003643036,-5.16355991363525
Case_9-07,gauss,multilevel_tresholding,0.4,2,33.11005,32.45461,-1.97958,0.94785,0.94734,-0.05381,0.99587,0.99426,-0.16167,7.21277,6.94381,-3.72894,0.99260002374649,0.992529988288879,-0.00706000020727515
Case_9-07,gauss,multilevel_tresholding,0.7,4,33.11005,31.37288,-5.24665,0.94785,0.94951,0.17513,0.99587,0.99052,-0.53722,7.21277,6.69798,-7.1372,0.99260002374649,0.992020010948181,-0.0584300011396408
Case_9-07,gauss,multilevel_tresholding,1.1,6,33.11005,31.80396,-3.94469,0.94785,0.94859,0.07807,0.99587,0.99113,-0.47597,7.21277,10.38998,44.04979,0.99260002374649,0.98760998249054,-0.50271999835968
Case_9-07,gauss,multilevel_tresholding,1.4,8,33.11005,31.64117,-4.43636,0.94785,0.94095,-0.72796,0.99587,0.99034,-0.55529,7.21277,16.07926,122.92767,0.99260002374649,0.979920029640198,-1.27744996547699
Case_9-07,gauss,multilevel_tresholding,1.7,10,33.11005,30.66967,-7.37051,0.94785,0.92767,-2.12903,0.99587,0.98691,-0.89972,7.21277,23.30299,223.07962,0.99260002374649,0.968029975891113,-2.4753201007843
Case_9-07,gauss,multilevel_tresholding,2,12,33.11005,29.47155,-10.98911,0.94785,0.91104,-3.88353,0.99587,0.9816,-1.43292,7.21277,30.6398,324.79935,0.99260002374649,0.952449977397919,-4.04493999481201
Case_9-08,gauss,multilevel_tresholding,0.4,2,33.30027,32.85636,-1.33305,0.95588,0.95586,-0.00209,0.99578,0.99469,-0.10946,7.12838,6.78175,-4.86268,0.991720020771027,0.991829991340637,0.0110900001600385
Case_9-08,gauss,multilevel_tresholding,0.7,4,33.30027,31.98547,-3.94832,0.95588,0.95794,0.21551,0.99578,0.99178,-0.4017,7.12838,6.3481,-10.94611,0.991720020771027,0.991569995880127,-0.0151300001889467
Case_9-08,gauss,multilevel_tresholding,1.1,6,33.30027,32.15651,-3.43469,0.95588,0.95616,0.02929,0.99578,0.99165,-0.41475,7.12838,9.65145,35.39472,0.991720020771027,0.98676997423172,-0.499139994382858
Case_9-08,gauss,multilevel_tresholding,1.4,8,33.30027,31.90025,-4.20423,0.95588,0.94919,-0.69988,0.99578,0.99064,-0.51618,7.12838,14.83045,108.04797,0.991720020771027,0.978690028190613,-1.31387996673584
Case_9-08,gauss,multilevel_tresholding,1.7,10,33.30027,30.96421,-7.01514,0.95588,0.93776,-1.89564,0.99578,0.98736,-0.84557,7.12838,21.46169,201.07388,0.991720020771027,0.966419994831085,-2.55113005638123
Case_9-08,gauss,multilevel_tresholding,2,12,33.30027,29.8092,-10.48361,0.95588,0.92372,-3.36444,0.99578,0.98236,-1.34769,7.12838,28.35153,297.72753,0.991720020771027,0.950479984283447,-4.15844011306763
Case_9-10,gauss,multilevel_tresholding,0.4,2,33.04895,32.59095,-1.38582,0.95897,0.95869,-0.0292,0.99506,0.99367,-0.13969,7.27333,6.93745,-4.61797,0.991859972476959,0.99193000793457,0.00706000020727515
